timestamps,TP9,AF7,AF8,TP10,Right AUX
1605290464.797,-27.344,-26.367,-27.832,-25.879,0.000
1605290464.801,-41.504,-50.781,-40.527,-41.504,0.000
1605290464.805,-35.156,-42.969,-37.109,-42.480,0.000
1605290464.809,-29.785,-31.738,-32.227,-34.668,0.000
1605290464.813,-34.668,-27.344,-26.367,-21.973,0.000
1605290464.816,-33.691,-24.902,-32.227,-20.020,0.000
1605290464.820,-35.645,-30.762,-47.363,-34.668,0.000
1605290464.824,-38.086,-42.480,-41.504,-39.551,0.000
1605290464.828,-31.250,-37.598,-22.461,-34.668,0.000
1605290464.832,-20.020,-18.066,-11.719,-20.508,0.000
1605290464.836,-35.156,-29.297,-27.344,-29.297,0.000
1605290464.840,-45.898,-42.969,-35.645,-43.457,0.000
1605290464.844,-38.574,-36.133,-32.715,-40.039,0.000
1605290464.848,-36.133,-26.855,-38.574,-39.551,0.000
1605290464.852,-29.785,-19.531,-27.344,-27.832,0.000
1605290464.855,-56.152,-62.988,-43.457,-44.434,0.000
1605290464.859,-60.547,-70.801,-45.898,-48.340,0.000
1605290464.863,-23.926,-24.902,-12.695,-20.020,0.000
1605290464.867,-24.902,-27.832,-19.043,-28.809,0.000
1605290464.871,-31.738,-28.809,-29.297,-30.273,0.000
1605290464.875,-31.250,-20.508,-28.320,-19.531,0.000
1605290464.879,-31.738,-16.602,-20.996,-18.555,0.000
1605290464.883,-21.973,-16.602,-13.672,-16.113,0.000
1605290464.887,-29.785,-22.461,-19.531,-23.438,0.000
1605290464.891,-48.340,-34.668,-25.879,-40.527,0.000
1605290464.895,-49.805,-53.711,-33.691,-41.992,0.000
1605290464.898,-34.180,-47.852,-28.320,-29.297,0.000
1605290464.902,-17.090,-28.320,-10.742,-13.672,0.000
1605290464.906,-15.137,-30.273,-10.742,-10.742,0.000
1605290464.910,-33.691,-33.203,-33.203,-25.391,0.000
1605290464.914,-44.922,-28.809,-33.691,-26.855,0.000
1605290464.918,-32.715,-22.949,-17.578,-16.602,0.000
1605290464.922,-29.297,-27.344,-26.855,-20.996,0.000
1605290464.926,-26.855,-33.691,-30.762,-23.926,0.000
1605290464.930,-26.855,-27.832,-28.320,-22.461,0.000
1605290464.934,-32.715,-22.949,-24.414,-20.508,0.000
1605290464.938,-30.762,-17.578,-16.113,-19.043,0.000
1605290464.941,-29.297,-24.414,-23.438,-21.484,0.000
1605290464.945,-28.320,-28.320,-21.484,-19.043,0.000
1605290464.949,-58.105,-45.410,-40.527,-41.504,0.000
1605290464.953,-63.477,-49.316,-40.527,-43.457,0.000
1605290464.957,-36.621,-28.320,-23.926,-15.625,0.000
1605290464.961,-37.109,-25.391,-33.691,-20.996,0.000
1605290464.965,-30.273,-28.809,-26.367,-22.949,0.000
1605290464.969,-31.738,-31.250,-25.879,-24.414,0.000
1605290464.973,-26.367,-19.043,-28.320,-23.926,0.000
1605290464.977,-17.090,-21.484,-26.367,-18.555,0.000
1605290464.980,-28.809,-32.715,-22.461,-26.367,0.000
1605290464.984,-47.852,-44.434,-36.133,-46.875,0.000
1605290464.988,-71.289,-82.031,-62.500,-70.312,0.000
1605290464.992,-58.594,-62.012,-40.527,-49.805,0.000
1605290464.996,-33.203,-25.391,-20.996,-22.461,0.000
1605290465.000,-32.715,-26.855,-20.996,-24.414,0.000
1605290465.004,-39.062,-31.250,-19.531,-32.227,0.000
1605290465.008,-41.992,-36.621,-25.391,-32.715,0.000
1605290465.012,-35.645,-24.902,-23.926,-28.320,0.000
1605290465.016,-34.180,-17.090,-19.043,-26.855,0.000
1605290465.020,-35.156,-20.020,-22.461,-24.902,0.000
1605290465.023,-39.062,-33.691,-29.785,-31.738,0.000
1605290465.027,-37.109,-33.203,-29.297,-38.086,0.000
1605290465.031,-35.645,-21.973,-29.785,-33.203,0.000
1605290465.035,-38.086,-23.926,-29.297,-28.320,0.000
1605290465.039,-25.879,-24.902,-20.996,-22.461,0.000
1605290465.043,-36.621,-29.785,-33.691,-39.551,0.000
1605290465.047,-39.551,-27.832,-40.039,-42.480,0.000
1605290465.051,-20.996,-20.020,-24.902,-24.414,0.000
1605290465.055,-28.809,-28.809,-31.250,-29.785,0.000
1605290465.059,-37.598,-38.574,-34.668,-35.156,0.000
1605290465.063,-30.273,-43.457,-35.156,-33.203,0.000
1605290465.066,-21.484,-41.504,-34.668,-28.320,0.000
1605290465.070,-21.484,-26.855,-28.320,-25.391,0.000
1605290465.074,-24.902,-23.926,-35.645,-24.902,0.000
1605290465.078,-31.738,-30.762,-41.992,-31.250,0.000
1605290465.082,-36.133,-13.184,-36.621,-38.086,0.000
1605290465.086,-41.504,-21.973,-34.668,-40.039,0.000
1605290465.090,-41.992,-43.457,-42.480,-45.410,0.000
1605290465.094,-41.016,-42.969,-37.109,-42.969,0.000
1605290465.098,-45.898,-39.551,-25.879,-40.039,0.000
1605290465.102,-36.621,-36.621,-27.832,-34.668,0.000
1605290465.105,-26.367,-36.621,-30.762,-29.297,0.000
1605290465.109,-30.273,-42.969,-26.367,-29.785,0.000
1605290465.113,-29.297,-31.738,-17.090,-20.020,0.000
1605290465.117,-26.367,-24.414,-12.695,-16.602,0.000
1605290465.121,-33.691,-37.598,-24.414,-28.809,0.000
1605290465.125,-43.457,-41.504,-37.109,-40.039,0.000
1605290465.129,-42.969,-36.133,-38.574,-41.992,0.000
1605290465.133,-28.809,-39.551,-23.438,-31.250,0.000
1605290465.137,-41.504,-33.691,-31.250,-42.969,0.000
1605290465.141,-43.457,-14.648,-42.480,-47.363,0.000
1605290465.145,-22.949,-22.949,-20.508,-36.133,0.000
1605290465.148,-32.227,-36.133,-20.508,-40.039,0.000
1605290465.152,-34.668,-35.156,-21.484,-33.691,0.000
1605290465.156,-32.227,-27.344,-18.555,-28.809,0.000
1605290465.160,-31.250,-31.738,-22.461,-26.367,0.000
1605290465.164,-28.809,-41.992,-26.855,-25.879,0.000
1605290465.168,-32.227,-44.922,-29.785,-33.203,0.000
1605290465.172,-34.180,-33.691,-29.297,-34.180,0.000
1605290465.176,-48.340,-15.625,-37.598,-39.551,0.000
1605290465.180,-40.527,-37.598,-29.297,-28.320,0.000
1605290465.184,-21.973,-51.270,-19.531,-16.113,0.000
1605290465.188,-34.180,-41.992,-26.855,-31.250,0.000
1605290465.191,-46.875,-45.898,-26.855,-34.180,0.000
1605290465.195,-42.480,-39.551,-27.832,-31.738,0.000
1605290465.199,-34.180,-36.621,-34.180,-34.180,0.000
1605290465.203,-24.414,-35.156,-25.879,-29.785,0.000
1605290465.207,-19.531,-37.598,-20.508,-31.738,0.000
1605290465.211,-24.902,-42.969,-28.320,-32.715,0.000
1605290465.215,-21.484,-39.062,-29.785,-20.508,0.000
1605290465.219,-22.461,-30.762,-35.156,-21.973,0.000
1605290465.223,-31.250,-36.133,-45.410,-36.133,0.000
1605290465.227,-32.227,-41.992,-43.457,-41.016,0.000
1605290465.230,-31.738,-25.391,-37.109,-37.109,0.000
1605290465.234,-30.762,-18.555,-29.297,-35.645,0.000
1605290465.238,-29.297,-31.738,-23.926,-33.691,0.000
1605290465.242,-28.809,-39.551,-28.809,-32.715,0.000
1605290465.246,-24.902,-49.805,-39.551,-37.109,0.000
1605290465.250,-20.508,-45.898,-36.621,-36.621,0.000
1605290465.254,-27.344,-20.996,-21.484,-27.344,0.000
1605290465.258,-36.621,-25.879,-22.461,-29.297,0.000
1605290465.262,-37.109,-42.969,-31.250,-41.504,0.000
1605290465.266,-43.945,-43.945,-35.156,-48.828,0.000
1605290465.270,-59.570,-50.781,-47.852,-63.477,0.000
1605290465.273,-44.434,-38.086,-39.062,-41.992,0.000
1605290465.277,-30.762,-31.738,-26.855,-22.461,0.000
1605290465.281,-30.273,-33.203,-20.996,-26.367,0.000
1605290465.285,-33.691,-44.434,-31.250,-33.691,0.000
1605290465.289,-41.016,-48.340,-34.180,-41.016,0.000
1605290465.293,-37.598,-26.367,-20.508,-28.320,0.000
1605290465.297,-33.203,-29.297,-17.090,-24.902,0.000
1605290465.301,-33.203,-38.574,-16.113,-23.438,0.000
1605290465.305,-35.156,-44.434,-28.320,-26.855,0.000
1605290465.309,-36.621,-48.340,-33.203,-31.738,0.000
1605290465.313,-28.320,-27.344,-20.508,-21.973,0.000
1605290465.316,-25.391,-31.738,-8.301,-20.508,0.000
1605290465.320,-30.273,-29.297,-13.184,-20.508,0.000
1605290465.324,-68.359,-88.867,-70.312,-60.059,0.000
1605290465.328,-72.754,-99.609,-75.684,-67.383,0.000
1605290465.332,-29.297,-25.391,-23.438,-21.484,0.000
1605290465.336,-29.297,-32.227,-12.695,-16.113,0.000
1605290465.340,-36.133,-35.156,-17.578,-22.461,0.000
1605290465.344,-33.691,-36.621,-30.273,-28.320,0.000
1605290465.348,-32.227,-34.180,-32.715,-33.203,0.000
1605290465.352,-36.621,-32.715,-26.367,-33.203,0.000
1605290465.355,-28.320,-25.391,-17.578,-25.391,0.000
1605290465.359,-27.832,-25.391,-25.879,-23.438,0.000
1605290465.363,-48.340,-68.359,-48.340,-43.457,0.000
1605290465.367,-41.016,-54.688,-39.551,-38.086,0.000
1605290465.371,-30.273,-24.414,-23.438,-24.902,0.000
1605290465.375,-34.180,-32.227,-20.020,-22.949,0.000
1605290465.379,-29.785,-27.344,-23.926,-18.555,0.000
1605290465.383,-22.949,-25.879,-28.320,-22.949,0.000
1605290465.387,-24.902,-31.250,-20.020,-31.738,0.000
1605290465.391,-31.738,-32.227,-19.531,-39.551,0.000
1605290465.395,-33.203,-21.484,-27.832,-32.227,0.000
1605290465.398,-29.297,-29.785,-31.250,-25.391,0.000
1605290465.402,-26.855,-43.457,-26.367,-26.367,0.000
1605290465.406,-27.344,-27.832,-20.020,-25.391,0.000
1605290465.410,-24.902,-24.902,-27.344,-25.879,0.000
1605290465.414,-20.020,-20.996,-22.949,-21.484,0.000
1605290465.418,-41.992,-62.988,-36.621,-34.668,0.000
1605290465.422,-43.457,-77.637,-49.805,-34.668,0.000
1605290465.426,-21.973,-29.297,-34.668,-18.066,0.000
1605290465.430,-27.344,-21.484,-37.109,-23.926,0.000
1605290465.434,-26.855,-18.555,-32.715,-21.973,0.000
1605290465.438,-30.762,-19.531,-24.414,-20.508,0.000
1605290465.441,-34.668,-25.879,-24.414,-20.996,0.000
1605290465.445,-37.109,-33.203,-26.855,-24.902,0.000
1605290465.449,-28.809,-28.320,-18.555,-22.949,0.000
1605290465.453,-37.109,-29.785,-25.879,-33.691,0.000
1605290465.457,-75.195,-53.711,-66.895,-68.359,0.000
1605290465.461,-58.105,-47.852,-50.293,-52.734,0.000
1605290465.465,-29.785,-37.109,-30.273,-30.762,0.000
1605290465.469,-38.086,-39.062,-39.551,-36.621,0.000
1605290465.473,-41.016,-32.227,-29.785,-35.156,0.000
1605290465.477,-33.691,-25.879,-24.414,-29.297,0.000
1605290465.480,-32.227,-28.320,-29.297,-26.367,0.000
1605290465.484,-34.180,-33.691,-32.715,-30.762,0.000
1605290465.488,-31.738,-30.273,-31.738,-27.832,0.000
1605290465.492,-29.785,-28.320,-39.062,-28.809,0.000
1605290465.496,-23.438,-26.367,-31.738,-23.926,0.000
1605290465.500,-20.508,-15.625,-18.066,-12.207,0.000
1605290465.504,-19.043,-22.949,-26.855,-16.113,0.000
1605290465.508,-14.648,-36.133,-24.414,-22.949,0.000
1605290465.512,-44.434,-47.852,-41.016,-49.805,0.000
1605290465.516,-47.363,-32.715,-34.180,-42.969,0.000
1605290465.520,-19.531,-17.090,-6.348,-11.230,0.000
1605290465.523,-35.156,-40.527,-29.297,-34.668,0.000
1605290465.527,-39.062,-43.945,-30.762,-41.992,0.000
1605290465.531,-29.297,-30.762,-20.020,-33.203,0.000
1605290465.535,-25.879,-28.320,-22.949,-23.438,0.000
1605290465.539,-30.762,-42.480,-22.949,-21.484,0.000
1605290465.543,-27.344,-45.898,-17.090,-29.297,0.000
1605290465.547,-25.879,-41.016,-24.902,-35.645,0.000
1605290465.551,-46.875,-62.988,-42.969,-48.340,0.000
1605290465.555,-46.875,-46.875,-32.227,-36.133,0.000
1605290465.559,-34.668,-26.855,-25.391,-25.879,0.000
1605290465.563,-32.715,-32.227,-26.855,-32.227,0.000
1605290465.566,-33.691,-30.762,-25.879,-40.527,0.000
1605290465.570,-38.086,-30.762,-36.133,-43.945,0.000
1605290465.574,-37.598,-25.391,-32.227,-36.133,0.000
1605290465.578,-33.203,-25.391,-26.367,-32.715,0.000
1605290465.582,-25.879,-24.414,-31.738,-34.180,0.000
1605290465.586,-29.785,-31.250,-36.133,-39.062,0.000
1605290465.590,-30.762,-38.086,-25.879,-33.691,0.000
1605290465.594,-18.555,-26.855,-18.555,-11.719,0.000
1605290465.598,-11.719,-12.695,-16.602,-6.836,0.000
1605290465.602,-6.836,-1.953,-8.301,-16.602,0.000
1605290465.605,-46.387,-42.480,-47.363,-60.059,0.000
1605290465.609,-63.477,-61.035,-69.336,-73.242,0.000
1605290465.613,-34.668,-31.250,-46.387,-41.016,0.000
1605290465.617,-29.785,-22.461,-36.621,-30.273,0.000
1605290465.621,-29.785,-24.902,-32.715,-22.461,0.000
1605290465.625,-37.598,-39.062,-39.551,-25.391,0.000
1605290465.629,-35.156,-41.504,-36.133,-31.738,0.000
1605290465.633,-29.297,-33.691,-34.668,-26.367,0.000
1605290465.637,-30.273,-23.926,-33.203,-19.531,0.000
1605290465.641,-31.738,-21.973,-27.344,-22.461,0.000
1605290465.645,-44.922,-44.434,-47.363,-39.062,0.000
1605290465.648,-34.668,-43.457,-43.457,-41.504,0.000
1605290465.652,-24.414,-33.203,-28.809,-33.691,0.000
1605290465.656,-32.715,-28.320,-38.574,-35.645,0.000
1605290465.660,-26.855,-30.273,-42.969,-35.156,0.000
1605290465.664,-10.254,-41.992,-33.203,-29.297,0.000
1605290465.668,-8.301,-28.809,-21.973,-23.926,0.000
1605290465.672,-21.973,-19.531,-31.250,-35.156,0.000
1605290465.676,-26.367,-27.344,-44.434,-41.504,0.000
1605290465.680,-25.391,-31.250,-46.875,-36.133,0.000
1605290465.684,-24.414,-30.762,-34.180,-30.273,0.000
1605290465.688,-22.949,-21.973,-26.855,-30.762,0.000
1605290465.691,-25.391,-22.949,-24.414,-37.109,0.000
1605290465.695,-19.531,-23.926,-18.066,-29.785,0.000
1605290465.699,-36.133,-24.414,-40.039,-40.527,0.000
1605290465.703,-41.504,-29.785,-45.410,-49.316,0.000
1605290465.707,-24.902,-37.598,-29.297,-36.621,0.000
1605290465.711,-29.785,-41.016,-33.203,-40.527,0.000
1605290465.715,-30.273,-32.715,-28.809,-33.203,0.000
1605290465.719,-30.762,-33.691,-26.367,-25.391,0.000
1605290465.723,-24.902,-40.527,-33.691,-30.762,0.000
1605290465.727,-20.020,-37.598,-36.133,-34.668,0.000
1605290465.730,-22.949,-25.879,-31.250,-24.902,0.000
1605290465.734,-20.508,-18.066,-16.602,-7.812,0.000
1605290465.738,-31.738,-32.227,-18.555,-9.277,0.000
1605290465.742,-35.645,-44.922,-36.133,-19.043,0.000
1605290465.746,-31.738,-48.828,-40.039,-31.250,0.000
1605290465.750,-30.762,-34.180,-31.250,-34.180,0.000
1605290465.754,-29.785,-30.273,-25.391,-24.902,0.000
1605290465.758,-27.344,-40.527,-20.508,-20.996,0.000
1605290465.762,-24.902,-36.621,-22.949,-24.902,0.000
1605290465.766,-24.902,-33.203,-29.297,-30.762,0.000
1605290465.770,-24.902,-30.762,-29.297,-33.203,0.000
1605290465.773,-27.344,-31.738,-32.227,-34.180,0.000
1605290465.777,-34.668,-31.250,-32.715,-30.762,0.000
1605290465.781,-32.715,-28.320,-30.273,-23.926,0.000
1605290465.785,-28.320,-32.227,-28.320,-28.809,0.000
1605290465.789,-22.949,-20.996,-16.602,-29.785,0.000
1605290465.793,-34.668,-65.430,-27.344,-34.180,0.000
1605290465.797,-37.598,-76.172,-27.832,-28.320,0.000
1605290465.801,-23.438,-24.902,-15.137,-20.020,0.000
1605290465.805,-30.762,-29.785,-28.320,-30.762,0.000
1605290465.809,-34.668,-36.133,-30.762,-31.738,0.000
1605290465.813,-31.250,-28.809,-31.738,-28.809,0.000
1605290465.816,-29.785,-19.043,-31.738,-27.832,0.000
1605290465.820,-22.949,-30.762,-29.297,-19.531,0.000
1605290465.824,-18.066,-29.785,-27.344,-17.578,0.000
1605290465.828,-25.391,-25.879,-31.250,-27.832,0.000
1605290465.832,-34.668,-55.176,-36.621,-25.879,0.000
1605290465.836,-36.621,-41.504,-24.414,-15.137,0.000
1605290465.840,-35.645,-27.832,-23.926,-17.578,0.000
1605290465.844,-33.203,-34.180,-32.715,-20.508,0.000
1605290465.848,-36.133,-29.297,-27.832,-23.926,0.000
1605290465.852,-36.133,-26.367,-15.625,-28.809,0.000
1605290465.855,-30.762,-21.484,-7.812,-26.367,0.000
1605290465.859,-32.715,-22.461,-10.742,-20.996,0.000
1605290465.863,-39.551,-33.203,-19.043,-23.926,0.000
1605290465.867,-29.785,-33.691,-12.695,-25.391,0.000
1605290465.871,-29.297,-28.320,-12.695,-25.391,0.000
1605290465.875,-44.434,-27.832,-31.738,-35.156,0.000
1605290465.879,-50.293,-35.156,-36.133,-41.016,0.000
1605290465.883,-41.504,-39.551,-31.738,-40.527,0.000
1605290465.887,-34.668,-36.621,-26.855,-38.086,0.000
1605290465.891,-36.133,-27.344,-26.855,-38.574,0.000
1605290465.895,-29.297,-10.254,-20.508,-25.879,0.000
1605290465.898,-36.621,-22.461,-21.484,-27.832,0.000
1605290465.902,-45.410,-43.945,-28.809,-41.016,0.000
1605290465.906,-40.527,-44.434,-32.715,-46.387,0.000
1605290465.910,-39.551,-39.551,-40.527,-53.711,0.000
1605290465.914,-32.715,-36.133,-34.668,-47.363,0.000
1605290465.918,-29.785,-33.203,-27.832,-36.133,0.000
1605290465.922,-41.016,-29.785,-34.668,-40.039,0.000
1605290465.926,-51.758,-48.828,-53.223,-60.059,0.000
1605290465.930,-39.551,-47.852,-41.992,-48.340,0.000
1605290465.934,-28.809,-28.320,-24.414,-25.879,0.000
1605290465.938,-19.043,-22.949,-19.531,-9.277,0.000
1605290465.941,-19.531,-17.090,-17.090,-6.836,0.000
1605290465.945,-34.180,-24.902,-24.414,-35.156,0.000
1605290465.949,-40.039,-31.738,-34.180,-44.922,0.000
1605290465.953,-43.945,-25.391,-35.645,-36.133,0.000
1605290465.957,-45.898,-20.020,-23.438,-32.715,0.000
1605290465.961,-46.875,-33.203,-25.391,-26.367,0.000
1605290465.965,-44.922,-49.316,-29.785,-26.855,0.000
1605290465.969,-37.109,-39.062,-29.297,-30.273,0.000
1605290465.973,-35.156,-36.133,-27.832,-26.855,0.000
1605290465.977,-34.180,-31.250,-21.484,-21.973,0.000
1605290465.980,-52.246,-60.059,-37.598,-37.109,0.000
1605290465.984,-57.129,-66.895,-45.898,-46.875,0.000
1605290465.988,-36.621,-31.250,-35.645,-35.645,0.000
1605290465.992,-37.109,-28.809,-33.203,-33.203,0.000
1605290465.996,-36.621,-28.320,-25.879,-32.227,0.000
1605290466.000,-26.855,-26.367,-21.484,-26.855,0.000
1605290466.004,-20.508,-24.414,-21.484,-25.879,0.000
1605290466.008,-28.809,-39.551,-32.715,-40.527,0.000
1605290466.012,-40.039,-44.922,-37.598,-49.805,0.000
1605290466.016,-38.574,-31.250,-30.762,-40.527,0.000
1605290466.020,-43.945,-48.828,-35.645,-39.062,0.000
1605290466.023,-44.434,-57.129,-44.922,-41.504,0.000
1605290466.027,-35.645,-32.715,-39.062,-46.387,0.000
1605290466.031,-41.016,-29.785,-26.367,-48.340,0.000
1605290466.035,-47.852,-31.250,-21.484,-43.457,0.000
1605290466.039,-42.969,-27.344,-27.344,-34.180,0.000
1605290466.043,-39.551,-41.504,-34.180,-26.367,0.000
1605290466.047,-42.969,-45.410,-33.691,-35.645,0.000
1605290466.051,-42.480,-35.156,-34.180,-36.133,0.000
1605290466.055,-41.016,-28.809,-32.227,-24.414,0.000
1605290466.059,-42.969,-33.691,-24.902,-20.508,0.000
1605290466.063,-41.504,-35.645,-20.996,-22.461,0.000
1605290466.066,-33.203,-34.180,-24.902,-20.996,0.000
1605290466.070,-32.227,-30.273,-24.414,-20.996,0.000
1605290466.074,-34.180,-44.922,-14.648,-14.648,0.000
1605290466.078,-31.738,-45.898,-19.043,-12.207,0.000
1605290466.082,-32.715,-32.715,-26.367,-24.902,0.000
1605290466.086,-36.133,-46.875,-40.527,-41.016,0.000
1605290466.090,-34.668,-44.434,-44.434,-44.434,0.000
1605290466.094,-32.227,-30.762,-33.203,-31.738,0.000
1605290466.098,-34.180,-23.438,-38.086,-25.391,0.000
1605290466.102,-33.203,-30.273,-34.180,-24.414,0.000
1605290466.105,-33.203,-43.945,-29.297,-30.273,0.000
1605290466.109,-31.738,-41.016,-27.832,-29.785,0.000
1605290466.113,-31.738,-20.020,-19.043,-23.926,0.000
1605290466.117,-34.668,-14.648,-20.020,-22.461,0.000
1605290466.121,-32.715,-23.926,-25.879,-26.855,0.000
1605290466.125,-32.227,-25.879,-32.715,-30.762,0.000
1605290466.129,-29.297,-21.973,-35.156,-32.227,0.000
1605290466.133,-36.133,-26.367,-30.762,-41.016,0.000
1605290466.137,-41.992,-34.668,-33.691,-36.133,0.000
1605290466.141,-27.344,-22.949,-26.367,-19.531,0.000
1605290466.145,-18.066,-21.973,-18.555,-20.020,0.000
1605290466.148,-31.738,-44.922,-32.715,-38.086,0.000
1605290466.152,-43.945,-53.223,-40.039,-41.504,0.000
1605290466.156,-44.922,-29.297,-30.762,-31.738,0.000
1605290466.160,-41.504,-18.555,-26.367,-20.996,0.000
1605290466.164,-41.016,-38.574,-32.227,-22.461,0.000
1605290466.168,-41.992,-35.645,-41.504,-27.832,0.000
1605290466.172,-37.598,-23.926,-35.156,-22.949,0.000
1605290466.176,-31.738,-34.668,-36.621,-19.531,0.000
1605290466.180,-24.902,-34.180,-29.785,-16.113,0.000
1605290466.184,-15.625,-32.715,-22.949,-8.789,0.000
1605290466.188,-14.160,-34.180,-27.832,-11.230,0.000
1605290466.191,-20.508,-33.691,-20.508,-17.578,0.000
1605290466.195,-18.555,-37.109,-14.648,-16.602,0.000
1605290466.199,-17.578,-31.250,-18.066,-18.555,0.000
1605290466.203,-18.066,-21.973,-20.020,-27.344,0.000
1605290466.207,-20.508,-29.785,-33.203,-39.551,0.000
1605290466.211,-14.160,-26.367,-34.668,-34.180,0.000
1605290466.215,-13.184,-24.414,-30.273,-26.855,0.000
1605290466.219,-25.879,-38.574,-35.645,-28.809,0.000
1605290466.223,-25.879,-42.480,-37.109,-32.227,0.000
1605290466.227,-26.855,-41.992,-39.551,-38.086,0.000
1605290466.230,-24.414,-40.527,-34.180,-35.156,0.000
1605290466.234,-19.531,-31.250,-32.227,-32.715,0.000
1605290466.238,-21.484,-26.367,-25.879,-25.879,0.000
1605290466.242,-26.855,-44.434,-17.578,-21.484,0.000
1605290466.246,-31.738,-51.270,-29.785,-32.715,0.000
1605290466.250,-31.738,-39.062,-29.785,-36.133,0.000
1605290466.254,-41.992,-33.691,-29.785,-31.738,0.000
1605290466.258,-45.410,-25.391,-32.227,-27.832,0.000
1605290466.262,-48.340,-57.129,-41.504,-32.227,0.000
1605290466.266,-43.457,-68.848,-43.945,-36.133,0.000
1605290466.270,-34.180,-29.297,-32.715,-32.227,0.000
1605290466.273,-36.621,-22.461,-30.762,-35.156,0.000
1605290466.277,-36.621,-24.414,-22.949,-33.691,0.000
1605290466.281,-38.574,-30.762,-24.414,-28.320,0.000
1605290466.285,-29.785,-32.715,-27.832,-20.020,0.000
1605290466.289,-26.367,-31.738,-24.414,-20.508,0.000
1605290466.293,-35.645,-38.086,-28.320,-30.273,0.000
1605290466.297,-45.898,-26.855,-31.250,-31.250,0.000
1605290466.301,-45.410,-23.438,-32.715,-32.227,0.000
1605290466.305,-38.086,-42.480,-29.297,-28.320,0.000
1605290466.309,-35.645,-51.758,-26.855,-26.855,0.000
1605290466.313,-35.156,-41.504,-30.273,-29.297,0.000
1605290466.316,-29.297,-30.273,-25.391,-22.461,0.000
1605290466.320,-21.973,-35.645,-19.531,-20.020,0.000
1605290466.324,-27.832,-35.156,-29.785,-29.297,0.000
1605290466.328,-27.832,-27.344,-31.250,-34.180,0.000
1605290466.332,-24.414,-29.785,-26.855,-31.250,0.000
1605290466.336,-32.715,-35.156,-22.949,-31.738,0.000
1605290466.340,-31.250,-36.621,-22.949,-26.855,0.000
1605290466.344,-25.391,-39.062,-22.461,-23.438,0.000
1605290466.348,-26.367,-48.828,-28.320,-30.273,0.000
1605290466.352,-22.461,-36.621,-24.902,-27.832,0.000
1605290466.355,-33.203,-47.852,-29.785,-32.227,0.000
1605290466.359,-41.016,-61.035,-38.574,-36.621,0.000
1605290466.363,-18.066,-36.133,-23.438,-26.367,0.000
1605290466.367,-13.672,-23.438,-24.414,-35.156,0.000
1605290466.371,-30.762,-25.391,-36.133,-49.316,0.000
1605290466.375,-37.109,-24.902,-33.691,-46.875,0.000
1605290466.379,-29.297,-20.508,-33.691,-38.574,0.000
1605290466.383,-23.438,-25.879,-44.434,-36.133,0.000
1605290466.387,-23.438,-29.785,-40.039,-31.250,0.000
1605290466.391,-20.508,-32.715,-38.086,-22.949,0.000
1605290466.395,-31.250,-30.762,-31.250,-21.973,0.000
1605290466.398,-47.852,-35.645,-20.020,-24.414,0.000
1605290466.402,-37.109,-41.016,-22.461,-12.207,0.000
1605290466.406,-34.180,-42.969,-27.832,-18.066,0.000
1605290466.410,-37.598,-44.922,-31.250,-24.902,0.000
1605290466.414,-35.645,-41.016,-34.180,-18.066,0.000
1605290466.418,-33.203,-32.227,-35.156,-15.137,0.000
1605290466.422,-24.902,-40.527,-30.762,-11.719,0.000
1605290466.426,-25.391,-42.969,-34.180,-17.090,0.000
1605290466.430,-22.461,-35.645,-32.227,-20.020,0.000
1605290466.434,-23.926,-35.645,-30.273,-19.043,0.000
1605290466.438,-26.367,-22.949,-28.809,-16.602,0.000
1605290466.441,-19.531,-16.602,-19.043,-9.766,0.000
1605290466.445,-19.043,-26.855,-28.320,-23.438,0.000
1605290466.449,-27.344,-81.543,-47.852,-41.504,0.000
1605290466.453,-33.691,-82.031,-39.551,-35.156,0.000
1605290466.457,-25.391,-23.438,-21.484,-20.508,0.000
1605290466.461,-23.438,-21.484,-22.461,-15.625,0.000
1605290466.465,-24.414,-26.367,-22.461,-18.555,0.000
1605290466.469,-27.344,-35.156,-24.902,-26.855,0.000
1605290466.473,-29.785,-22.461,-24.414,-27.832,0.000
1605290466.477,-34.668,-24.414,-24.414,-33.203,0.000
1605290466.480,-37.598,-31.738,-27.344,-35.156,0.000
1605290466.484,-28.809,-28.809,-25.879,-32.715,0.000
1605290466.488,-28.320,-71.777,-30.273,-42.969,0.000
1605290466.492,-32.715,-64.941,-39.062,-47.852,0.000
1605290466.496,-26.855,-27.832,-29.785,-37.109,0.000
1605290466.500,-21.484,-15.625,-21.973,-24.902,0.000
1605290466.504,-21.973,-22.461,-29.297,-24.414,0.000
1605290466.508,-23.926,-32.227,-28.809,-30.273,0.000
1605290466.512,-31.250,-24.902,-29.785,-31.250,0.000
1605290466.516,-38.574,-26.367,-27.344,-26.367,0.000
1605290466.520,-39.062,-29.785,-24.902,-26.855,0.000
1605290466.523,-38.574,-42.480,-30.273,-28.320,0.000
1605290466.527,-33.691,-45.410,-31.738,-30.273,0.000
1605290466.531,-33.203,-32.227,-27.344,-32.715,0.000
1605290466.535,-30.273,-22.461,-21.973,-23.926,0.000
1605290466.539,-30.762,-8.301,-26.367,-28.320,0.000
1605290466.543,-33.691,-59.570,-30.762,-33.203,0.000
1605290466.547,-38.086,-83.008,-36.133,-36.621,0.000
1605290466.551,-46.387,-30.762,-45.410,-45.410,0.000
